"Name","id","walker","distance","angle","join_PARCE","join_PROPY","join_PROPC","join_ADDRE","join_ZONIN","join_CODEA","join_TOTAL","join_HOMEE","join_ACRES","join_SECTI","join_SUBNM","dist_to_pa","join_fid","join_cngme","join_area","join_BC","dist_to_st","lc_30_geo","plot_area","colonization","extinction","time_interval","time_num","land_value_std","bare_std","betweenness_std","parcel","block_id"
"Jochems_FederalWay",75,NA,2205,89.7000188198903,"R8048011651","2020","R","1230 S MANITOU AVE","R-2D","01-6",257600,-1e+05,0.14,"3N2E15","SOUTH BOISE 01ST SUB",5.89817556026311,24185,60,300.209,11564502.3192385,0,131,5.00000000581603,NA,1,"2020-07-03 UTC--2020-07-10 UTC",7,0.0518488022866439,-0.192229475678292,-0.344732070466968,"R8048011651","Jochems_FederalWay"
"Andrii",2139,NA,3705,292.382002311292,"R5465770305","2020","C","222 S BROADWAY AVE","C-1D","01-6",23437200,0,2.883,"3N2E11","MARRIOTT CENTER SUB",8.46973313164603,47207,15,191.607,214139538.3569,0,534,5.00000428545871,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,0.698385907850845,0.120048286504805,0.19152443429087,"R5465770305","Andrii"
"Andrii",2834,NA,4800,306.235338274851,"R1343000280","2020","C","406 S 5TH ST","R-ODD","01-6",962700,0,0.425,"3N2E10","CENTRAL SUB",0.026765686092975,23941,105,246.789,5776454.23017468,1.69617821628917,288.528686523438,5.00006131660846,NA,1,"2020-07-03 UTC--2020-07-10 UTC",7,0.0955557131604202,-0.0701632084148141,-0.360054187635613,"R1343000280","Andrii"
"Andrii",2857,NA,5235,214.28681634685,"R1749100756","2020","C","509 S CAPITOL BLVD","C-5DDC","01-6",879300,0,0.475,"3N2E10","DAVIS ADD",0,22237,60,300.186,68559255.737558,2.0253204014287,8.72830581665039,4.99999960958478,NA,1,"2020-07-03 UTC--2020-07-10 UTC",7,0.0529958015787906,-0.286975706541599,-0.193855595974027,"R1749100756","Andrii"
"Jochems_FederalWay",4281,NA,190,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",1.04681933908067,24184,45,300.209,10544495.1309944,0,220.298324584961,4.99999997678174,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,-0.0096826085272363,-0.123033741266155,-0.347432232837883,"R1955000365","Jochems_FederalWay"
"Jochems_FederalWay",4282,NA,185,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",1.03307279816409,24184,45,300.209,10544495.1309944,0,275.309112548828,4.99999997678174,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,-0.0096826085272363,-0.0804068287071341,-0.347432232837883,"R1955000365","Jochems_FederalWay"
"Jochems_FederalWay",4283,NA,180,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",1.01932625631625,24184,45,300.209,10544495.1309944,0,329.893463134766,5.0000000124485,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,-0.0096826085272363,-0.0381103551309698,-0.347432232837883,"R1955000365","Jochems_FederalWay"
"Jochems_FederalWay",4284,NA,175,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",1.00557971539967,24184,30,300.209,10462111.0114568,0,352.232177734375,5.00000002794173,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,-0.0096826085272363,-0.020800469758233,-0.347650320025993,"R1955000365","Jochems_FederalWay"
"Jochems_FederalWay",4285,NA,170,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",0.991833174481743,24184,30,300.209,10462111.0114568,0,342.072601318359,5.00000002799738,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,-0.0096826085272363,-0.0286729506215619,-0.347650320025993,"R1955000365","Jochems_FederalWay"
"Jochems_FederalWay",4286,NA,165,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",0.978086632633902,24184,30,300.209,10462111.0114568,0,290.038818359375,5.00000000243205,NA,0,"2020-07-03 UTC--2020-07-10 UTC",7,-0.0096826085272363,-0.0689930332527099,-0.347650320025993,"R1955000365","Jochems_FederalWay"
